geography,id,name,value,source,control_size
TAZ,19,num_hh,1449,Result,1449
TAZ,19,hh_inc_25,730,Result,730
TAZ,19,hh_inc_25_50,212,Result,212
TAZ,19,hh_inc_50_75,110,Result,110
TAZ,19,hh_inc_75_100,34,Result,34
TAZ,19,hh_inc_100_150,62,Result,62
TAZ,19,hh_inc_150_plus,126,Result,126
TAZ,19,hh_gq,175,Result,175
TAZ,19,hh_child,1232,Result,1232
TAZ,19,hh_no_child,42,Result,42
TAZ,19,num_hh,0,Difference,1449
TAZ,19,hh_inc_25,0,Difference,730
TAZ,19,hh_inc_25_50,0,Difference,212
TAZ,19,hh_inc_50_75,0,Difference,110
TAZ,19,hh_inc_75_100,0,Difference,34
TAZ,19,hh_inc_100_150,0,Difference,62
TAZ,19,hh_inc_150_plus,0,Difference,126
TAZ,19,hh_gq,0,Difference,175
TAZ,19,hh_child,0,Difference,1232
TAZ,19,hh_no_child,0,Difference,42
TAZ,20,num_hh,1462,Control,1462
TAZ,20,hh_inc_25,672,Control,672
TAZ,20,hh_inc_25_50,269,Control,269
TAZ,20,hh_inc_50_75,95,Control,95
TAZ,20,hh_inc_75_100,59,Control,59
TAZ,20,hh_inc_100_150,72,Control,72
TAZ,20,hh_inc_150_plus,197,Control,197
TAZ,20,hh_gq,98,Control,98
TAZ,20,hh_child,1337,Control,1337
TAZ,20,hh_no_child,27,Control,27
TAZ,20,num_hh,1462,Result,1462
TAZ,20,hh_inc_25,672,Result,672
TAZ,20,hh_inc_25_50,269,Result,269
TAZ,20,hh_inc_50_75,95,Result,95
TAZ,20,hh_inc_75_100,59,Result,59
TAZ,20,hh_inc_100_150,72,Result,72
TAZ,20,hh_inc_150_plus,197,Result,197
TAZ,20,hh_gq,98,Result,98
TAZ,20,hh_child,1337,Result,1337
TAZ,20,hh_no_child,27,Result,27
TAZ,20,num_hh,0,Difference,1462
TAZ,20,hh_inc_25,0,Difference,672
TAZ,20,hh_inc_25_50,0,Difference,269
TAZ,20,hh_inc_50_75,0,Difference,95
TAZ,20,hh_inc_75_100,0,Difference,59
