geography,id,name,value,source,control_size
TAZ,17,hh_inc_25_50,256,Control,256
TAZ,17,hh_inc_50_75,174,Control,174
TAZ,17,hh_inc_75_100,90,Control,90
TAZ,17,hh_inc_100_150,164,Control,164
TAZ,17,hh_inc_150_plus,168,Control,168
TAZ,17,hh_gq,0,Control,0
TAZ,17,hh_child,1334,Control,1334
TAZ,17,hh_no_child,106,Control,106
TAZ,17,num_hh,1440,Result,1440
TAZ,17,hh_inc_25,588,Result,588
TAZ,17,hh_inc_25_50,256,Result,256
TAZ,17,hh_inc_50_75,174,Result,174
TAZ,17,hh_inc_75_100,90,Result,90
TAZ,17,hh_inc_100_150,164,Result,164
TAZ,17,hh_inc_150_plus,168,Result,168
TAZ,17,hh_gq,0,Result,0
TAZ,17,hh_child,1334,Result,1334
TAZ,17,hh_no_child,106,Result,106
TAZ,17,num_hh,0,Difference,1440
TAZ,17,hh_inc_25,0,Difference,588
TAZ,17,hh_inc_25_50,0,Difference,256
TAZ,17,hh_inc_50_75,0,Difference,174
TAZ,17,hh_inc_75_100,0,Difference,90
TAZ,17,hh_inc_100_150,0,Difference,164
TAZ,17,hh_inc_150_plus,0,Difference,168
TAZ,17,hh_gq,0,Difference,0
TAZ,17,hh_child,0,Difference,1334
TAZ,17,hh_no_child,0,Difference,106
TAZ,18,num_hh,1413,Control,1413
TAZ,18,hh_inc_25,486,Control,486
TAZ,18,hh_inc_25_50,133,Control,133
TAZ,18,hh_inc_50_75,137,Control,137
TAZ,18,hh_inc_75_100,51,Control,51
TAZ,18,hh_inc_100_150,131,Control,131
TAZ,18,hh_inc_150_plus,122,Control,122
TAZ,18,hh_gq,353,Control,353
TAZ,18,hh_child,926,Control,926
TAZ,18,hh_no_child,134,Control,134
TAZ,18,num_hh,1413,Result,1413
TAZ,18,hh_inc_25,486,Result,486
TAZ,18,hh_inc_25_50,133,Result,133
TAZ,18,hh_inc_50_75,137,Result,137
TAZ,18,hh_inc_75_100,51,Result,51
TAZ,18,hh_inc_100_150,131,Result,131
TAZ,18,hh_inc_150_plus,122,Result,122
TAZ,18,hh_gq,353,Result,353
TAZ,18,hh_child,926,Result,926
TAZ,18,hh_no_child,134,Result,134
TAZ,18,num_hh,0,Difference,1413
TAZ,18,hh_inc_25,0,Difference,486
TAZ,18,hh_inc_25_50,0,Difference,133
TAZ,18,hh_inc_50_75,0,Difference,137
TAZ,18,hh_inc_75_100,0,Difference,51
TAZ,18,hh_inc_100_150,0,Difference,131
TAZ,18,hh_inc_150_plus,0,Difference,122
TAZ,18,hh_gq,0,Difference,353
TAZ,18,hh_child,0,Difference,926
